Date	Sales	StoreID	
2/11/2015	$98.20 	578	
11/28/2014	$20.60 	521	
10/2/2015	$193.40 	532	
1/1/2014	$125.90 	500	
12/12/2014	$154.90 	555	
7/14/2014	$64.10 	578	
12/22/2015	$44.00 	532	
5/29/2014	$246.20 	578	
11/11/2015	$70.10 	555	
4/2/2015	$71.90 	500	
12/28/2015	$12.30 	532	
8/2/2015	$120.50 	500	
6/6/2015	$38.20 	500	
7/20/2014	$121.60 	532	
1/14/2014	$148.50 	500	
7/17/2014	$10.90 	532	
8/30/2014	$200.80 	521	
10/6/2015	$62.80 	500	
12/24/2015	$59.40 	521	
2/2/2015	$38.20 	555	
6/15/2014	$250.70 	500	
9/24/2014	$147.00 	500	
4/12/2015	$117.20 	500	
10/26/2014	$227.90 	521	
11/5/2014	$35.40 	555	
3/26/2014	$130.30 	500	
5/1/2015	$239.30 	578	
10/23/2014	$205.00 	532	
6/8/2014	$247.30 	555	
4/10/2015	$125.50 	555	
10/6/2015	$187.60 	555	
10/8/2015	$202.40 	578	
4/23/2014	$24.40 	578	
11/8/2015	$196.70 	555	
5/18/2015	$46.20 	521	
7/23/2014	$127.90 	578	
10/24/2015	$202.50 	578	
11/22/2014	$158.00 	578	
3/22/2014	$69.40 	578	
12/18/2015	$204.40 	500	
5/3/2014	$49.60 	578	
4/12/2014	$174.20 	521	
3/20/2015	$255.90 	555	
12/30/2015	$144.10 	578	
1/5/2014	$37.40 	555	
11/12/2015	$105.00 	532	
12/15/2015	$146.60 	578	
5/20/2015	$97.40 	532	
4/18/2015	$48.20 	532	
12/30/2015	$230.80 	500	
1/31/2014	$187.40 	532	
2/17/2014	$63.00 	521	
8/28/2015	$118.80 	555	
9/14/2014	$140.60 	521	
5/16/2015	$170.30 	578	
2/18/2014	$72.40 	578	
3/7/2014	$20.70 	521	
6/24/2015	$197.70 	500	
5/24/2015	$186.50 	532	
10/25/2014	$175.50 	521	
9/6/2015	$93.30 	532	
9/6/2014	$35.70 	500	
10/14/2014	$200.10 	555	
4/17/2015	$12.80 	521	
4/28/2015	$91.80 	500	
8/4/2014	$165.00 	500	
8/10/2015	$189.90 	532	
4/7/2015	$175.50 	500	
5/18/2014	$79.30 	578	
8/5/2014	$108.00 	532	
9/20/2014	$11.10 	578	
5/1/2014	$233.40 	500	
7/3/2015	$179.10 	555	
8/3/2015	$103.10 	578	
6/27/2015	$8.20 	521	
1/11/2014	$171.10 	555	
7/12/2015	$223.40 	500	
10/21/2015	$33.80 	521	
3/11/2015	$213.90 	578	
4/18/2015	$28.90 	578	
3/19/2015	$167.30 	578	
1/18/2014	$8.00 	555	
10/29/2015	$162.70 	532	
6/18/2015	$75.70 	500	
3/31/2014	$58.40 	500	
7/13/2015	$69.00 	521	
7/29/2015	$120.60 	500	
3/9/2014	$247.00 	532	
4/3/2015	$216.60 	500	
8/16/2014	$219.40 	578	
11/1/2014	$49.30 	521	
3/28/2015	$187.30 	521	
11/8/2015	$62.10 	521	
3/2/2014	$71.80 	521	
4/10/2014	$203.90 	555	
7/27/2014	$157.40 	500	
12/10/2015	$66.00 	555	
7/31/2014	$191.60 	578	
6/3/2014	$48.60 	555	
7/20/2015	$206.60 	500	
3/26/2015	$159.30 	521	
6/7/2015	$78.00 	555	
5/27/2015	$246.70 	532	
3/24/2014	$29.80 	578	
11/29/2014	$72.50 	500	
10/11/2015	$139.10 	555	
2/22/2015	$252.40 	555	
12/23/2015	$109.70 	578	
6/14/2014	$42.80 	500	
1/21/2014	$79.30 	555	
5/16/2014	$106.00 	521	
3/28/2015	$250.60 	555	
6/6/2014	$60.90 	532	
3/16/2015	$42.20 	555	
10/27/2015	$186.50 	532	
4/13/2014	$152.20 	532	
8/5/2015	$86.80 	500	
4/16/2014	$130.00 	555	
8/8/2015	$34.90 	555	
12/13/2015	$141.40 	578	
3/1/2015	$67.20 	521	
11/8/2015	$147.00 	521	
3/10/2014	$162.90 	521	
4/1/2015	$3.10 	532	
8/24/2015	$190.70 	532	
8/17/2015	$125.20 	532	
7/16/2015	$183.00 	532	
7/24/2015	$250.90 	578	
12/17/2014	$87.50 	532	
7/6/2014	$189.90 	555	
7/5/2014	$251.20 	578	
7/14/2015	$104.70 	532	
2/24/2014	$30.80 	555	
2/2/2015	$88.90 	578	
8/8/2015	$113.40 	532	
1/12/2014	$25.60 	521	
1/3/2014	$83.20 	578	
5/3/2015	$130.80 	532	
10/6/2015	$170.90 	500	
8/3/2015	$172.00 	500	
6/20/2014	$214.10 	555	
6/17/2014	$91.90 	578	
4/27/2015	$18.10 	521	
1/14/2015	$87.10 	578	
3/3/2015	$140.80 	578	
8/30/2015	$42.50 	578	
1/7/2014	$235.90 	555	
1/29/2015	$74.50 	578	
11/28/2014	$182.30 	578	
6/18/2014	$218.00 	532	
6/1/2014	$114.70 	521	
9/26/2015	$131.70 	521	
2/26/2014	$25.30 	532	
10/6/2014	$164.40 	578	
11/2/2014	$51.00 	521	
5/24/2014	$147.30 	578	
3/2/2015	$59.30 	555	
9/20/2015	$234.80 	578	
12/9/2014	$71.20 	578	
8/28/2014	$239.20 	555	
10/3/2014	$233.80 	532	
7/1/2015	$209.30 	532	
2/18/2015	$100.80 	578	
12/5/2014	$186.00 	578	
11/21/2015	$189.90 	578	
5/8/2014	$163.10 	555	
11/15/2014	$194.90 	500	
3/30/2015	$56.10 	500	
4/23/2014	$224.50 	578	
8/21/2014	$255.40 	532	
4/28/2014	$126.10 	555	
6/12/2015	$82.50 	555	
8/25/2014	$202.80 	578	
2/15/2015	$28.50 	578	
9/28/2015	$146.20 	500	
3/14/2015	$43.20 	555	
2/10/2014	$196.20 	555	
12/9/2015	$239.00 	578	
12/12/2014	$237.20 	521	
4/16/2014	$190.70 	521	
1/24/2014	$219.60 	521	
9/8/2015	$34.20 	500	
4/13/2014	$11.90 	500	
5/8/2015	$30.20 	532	
2/4/2015	$185.50 	521	
2/7/2015	$34.30 	555	
9/2/2014	$64.10 	500	
7/26/2015	$109.40 	532	
12/30/2015	$157.90 	532	
9/3/2015	$125.30 	578	
11/25/2015	$39.80 	578	
10/27/2014	$46.50 	555	
5/18/2014	$249.40 	578	
3/28/2015	$21.30 	500	
7/18/2014	$251.10 	521	
1/20/2015	$65.00 	578	
10/14/2014	$5.70 	578	
10/27/2015	$30.80 	500	
11/15/2015	$133.30 	555	
12/6/2015	$89.60 	532	
6/16/2015	$70.90 	532	
7/19/2015	$235.10 	532	
9/1/2015	$122.10 	521	
1/16/2014	$229.60 	521	
3/1/2014	$248.80 	532	
9/11/2015	$32.10 	521	
2/5/2015	$67.10 	555	
3/2/2014	$249.70 	578	
4/11/2014	$215.10 	555	
1/7/2014	$72.90 	578	
4/22/2014	$128.90 	578	
12/4/2015	$245.90 	555	
6/20/2014	$107.70 	521	
9/15/2015	$38.40 	532	
4/1/2015	$115.50 	532	
5/22/2014	$17.40 	521	
2/11/2015	$155.20 	532	
3/26/2014	$217.60 	555	
12/24/2014	$125.80 	578	
5/19/2015	$238.60 	578	
1/6/2015	$235.70 	578	
10/6/2015	$62.20 	555	
7/27/2014	$82.80 	500	
7/26/2015	$189.30 	500	
7/6/2014	$223.00 	555	
12/28/2014	$179.10 	578	
10/10/2014	$63.20 	578	
6/3/2014	$228.60 	555	
11/18/2015	$82.70 	521	
1/29/2014	$166.60 	500	
11/15/2014	$248.40 	521	
9/5/2015	$40.50 	555	
5/17/2014	$50.30 	521	
12/5/2015	$46.00 	532	
8/4/2014	$113.30 	532	
8/4/2015	$108.30 	555	
7/14/2014	$25.60 	521	
7/22/2015	$197.00 	532	
2/14/2015	$76.40 	521	
10/30/2014	$143.60 	555	
6/30/2015	$217.70 	500	
6/30/2014	$74.10 	578	
1/15/2014	$201.80 	555	
6/18/2015	$227.70 	532	
1/7/2014	$111.10 	532	
11/3/2014	$95.30 	532	
10/23/2015	$48.90 	555	
8/16/2014	$226.30 	521	
3/20/2015	$177.20 	500	
7/20/2015	$248.20 	521	
4/24/2014	$249.00 	532	
3/21/2014	$27.60 	555	
3/23/2014	$132.70 	500	
2/4/2015	$165.00 	532	
6/5/2015	$41.40 	500	
12/29/2015	$153.90 	500	
8/3/2014	$164.80 	555	
5/12/2015	$109.60 	500	
7/12/2014	$159.10 	532	
1/20/2014	$111.40 	578	
12/26/2014	$51.20 	555	
4/10/2015	$64.20 	500	
12/30/2015	$206.90 	532	
12/27/2015	$50.50 	500	
2/26/2014	$175.50 	500	
5/17/2014	$133.90 	555	
10/27/2015	$212.10 	500	
1/12/2015	$143.10 	521	
7/17/2015	$164.90 	500	
11/20/2015	$166.80 	532	
10/25/2015	$87.70 	578	
4/20/2014	$179.70 	578	
7/8/2014	$211.40 	532	
10/18/2014	$113.20 	555	
11/1/2014	$45.80 	578	
8/28/2014	$10.20 	500	
9/15/2014	$108.40 	532	
4/10/2015	$23.30 	532	
7/30/2015	$159.50 	555	
11/21/2015	$165.80 	555	
7/28/2015	$41.40 	532	
1/1/2015	$246.30 	532	
2/18/2014	$125.90 	555	
6/23/2014	$181.00 	521	
1/5/2014	$247.60 	500	
1/5/2014	$200.20 	521	
3/31/2014	$49.30 	521	
5/31/2014	$150.90 	555	
8/30/2015	$88.50 	532	
6/2/2014	$208.90 	578	
7/11/2014	$145.20 	500	
7/23/2014	$132.80 	555	
5/23/2014	$68.20 	532	
4/17/2015	$132.00 	500	
11/10/2014	$225.00 	521	
7/15/2015	$74.20 	555	
11/2/2014	$228.90 	578	
5/28/2014	$243.80 	500	
12/7/2015	$108.50 	578	
7/30/2014	$74.70 	500	
7/31/2014	$74.30 	532	
10/25/2015	$239.50 	578	
1/20/2015	$217.10 	500	
7/13/2015	$150.00 	500	
3/25/2014	$97.20 	578	
2/9/2014	$230.60 	521	
12/7/2014	$151.50 	578	
10/22/2014	$201.80 	500	
9/10/2014	$34.00 	532	
12/26/2014	$203.90 	532	
5/5/2015	$101.50 	500	
8/27/2015	$195.30 	521	
6/6/2014	$201.90 	555	
4/26/2014	$131.30 	555	
10/5/2015	$159.60 	500	
6/2/2015	$22.90 	500	
3/10/2015	$92.70 	521	
10/8/2014	$63.00 	500	
2/25/2015	$49.00 	532	
12/25/2015	$43.50 	521	
1/13/2015	$57.90 	500	
5/25/2015	$158.70 	578	
4/8/2015	$152.10 	555	
5/21/2014	$89.80 	521	
8/5/2014	$55.50 	578	
7/24/2014	$163.60 	555	
12/17/2015	$76.40 	521	
11/16/2014	$188.80 	521	
4/6/2015	$57.40 	578	
7/3/2014	$86.90 	532	
2/11/2014	$111.30 	521	
7/4/2014	$81.30 	578	
6/16/2015	$21.20 	521	
6/12/2014	$26.40 	555	
1/19/2014	$88.20 	500	
8/13/2014	$139.20 	555	
8/31/2015	$101.10 	578	
1/22/2015	$217.00 	521	
8/2/2014	$10.10 	532	
1/3/2015	$225.10 	578	
10/8/2015	$173.30 	532	
6/17/2014	$196.00 	521	
12/9/2014	$87.50 	521	
2/11/2015	$33.40 	521	
1/26/2014	$114.80 	500	
2/13/2014	$252.70 	532	
11/21/2014	$224.50 	578	
6/12/2014	$205.60 	578	
10/6/2014	$198.00 	532	
7/12/2015	$247.90 	578	
6/20/2015	$138.40 	532	
1/10/2014	$226.80 	578	
5/10/2015	$59.00 	532	
6/16/2015	$48.70 	521	
3/18/2015	$132.60 	578	
8/23/2015	$234.20 	521	
7/14/2014	$113.40 	555	
4/16/2014	$120.00 	555	
4/12/2014	$117.90 	532	
7/9/2015	$109.90 	521	
4/10/2015	$102.70 	555	
3/21/2014	$53.40 	521	
3/27/2015	$243.20 	578	
4/16/2015	$15.50 	555	
4/13/2014	$140.10 	578	
3/25/2014	$204.50 	521	
10/29/2015	$207.00 	555	
12/30/2015	$117.90 	578	
1/14/2015	$166.80 	578	
5/15/2015	$244.70 	578	
10/8/2014	$101.30 	532	
9/20/2014	$9.90 	555	
3/25/2014	$148.20 	532	
3/25/2015	$89.60 	578	
6/23/2015	$196.70 	532	
9/1/2014	$223.70 	555	
11/6/2014	$148.50 	532	
6/13/2015	$58.60 	500	
7/17/2015	$235.20 	555	
8/30/2014	$89.30 	578	
7/11/2015	$209.40 	578	
10/1/2015	$141.70 	500	
4/20/2015	$137.90 	521	
1/16/2014	$233.90 	521	
11/12/2014	$83.80 	521	
4/10/2014	$89.70 	521	
1/16/2015	$61.50 	500	
11/15/2014	$181.30 	532	
2/2/2014	$72.60 	555	
10/5/2015	$112.70 	555	
1/27/2014	$77.70 	521	
12/27/2014	$244.10 	532	
7/20/2015	$138.50 	532	
10/19/2014	$184.00 	578	
7/23/2015	$137.30 	500	
10/14/2015	$154.80 	532	
10/19/2014	$62.00 	532	
4/7/2014	$88.30 	555	
4/13/2014	$203.20 	521	
6/19/2014	$162.50 	555	
1/7/2014	$196.90 	578	
6/15/2014	$33.10 	532	
11/19/2015	$119.60 	521	
1/28/2015	$26.40 	500	
4/18/2014	$63.10 	500	
8/31/2015	$85.90 	521	
4/9/2015	$153.60 	578	
11/10/2015	$67.60 	500	
6/30/2014	$36.10 	521	
10/4/2015	$137.40 	555	
2/14/2014	$58.10 	555	
10/28/2015	$72.70 	578	
12/14/2015	$41.80 	532	
7/13/2014	$53.10 	500	
3/9/2015	$139.60 	578	
9/9/2015	$151.50 	578	
10/14/2015	$201.90 	521	
9/18/2015	$85.40 	532	
8/2/2014	$156.10 	555	
7/14/2014	$140.20 	521	
2/3/2015	$31.00 	521	
2/6/2014	$25.20 	532	
12/8/2014	$77.70 	578	
9/23/2015	$248.90 	521	
4/24/2014	$179.40 	532	
7/30/2015	$208.60 	521	
5/6/2015	$37.90 	500	
8/24/2015	$35.10 	578	
11/6/2014	$92.30 	500	
7/30/2014	$233.90 	521	
7/19/2015	$20.90 	555	
1/17/2014	$182.20 	500	
5/30/2015	$64.90 	555	
12/24/2014	$68.10 	532	
3/5/2015	$209.80 	532	
11/21/2014	$113.70 	500	
9/1/2014	$214.60 	578	
8/15/2015	$230.50 	500	
1/5/2015	$110.70 	578	
1/27/2014	$255.40 	521	
9/28/2014	$216.70 	578	
12/27/2015	$170.80 	500	
3/3/2014	$17.10 	500	
10/15/2014	$52.70 	500	
6/23/2015	$129.20 	532	
8/2/2014	$198.50 	555	
7/8/2015	$204.00 	532	
5/11/2015	$25.80 	532	
3/12/2015	$55.70 	521	
5/4/2015	$161.40 	500	
10/1/2015	$71.00 	578	
10/22/2014	$70.90 	521	
5/22/2014	$251.60 	532	
8/26/2015	$173.40 	578	
1/13/2014	$123.20 	500	
5/8/2015	$216.50 	500	
5/19/2014	$41.40 	578	
9/18/2015	$161.80 	578	
9/12/2015	$72.10 	555	
11/1/2014	$84.80 	578	
8/25/2015	$180.20 	500	
8/24/2014	$19.20 	578	
9/1/2015	$98.70 	521	
8/9/2015	$247.70 	555	
11/22/2015	$225.00 	532	
7/24/2015	$157.50 	555	
9/27/2014	$60.60 	578	
10/24/2014	$191.30 	555	
8/20/2014	$222.60 	521	
5/13/2015	$60.10 	521	
7/22/2014	$237.40 	521	
2/4/2015	$254.90 	532	
3/10/2015	$75.70 	578	
12/8/2014	$198.10 	532	
9/9/2015	$155.80 	532	
2/3/2015	$152.30 	555	
8/10/2014	$197.00 	578	
9/8/2014	$75.10 	555	
1/9/2015	$208.60 	521	
9/8/2014	$196.60 	578	
2/25/2014	$129.80 	521	
10/13/2014	$126.80 	578	
8/28/2015	$83.70 	555	
1/4/2014	$95.80 	521	
12/27/2014	$123.70 	578	
8/17/2014	$142.90 	555	
4/26/2014	$101.70 	555	
7/27/2014	$166.70 	500	
6/29/2015	$115.40 	578	
4/28/2015	$162.40 	521	
9/26/2015	$46.20 	555	
1/11/2015	$248.60 	532	
4/1/2014	$9.80 	555	
4/19/2014	$241.90 	532	
4/16/2015	$81.40 	532	
9/10/2015	$98.10 	500	
2/25/2014	$250.30 	500	
6/27/2015	$243.90 	521	
4/7/2015	$93.60 	521	
7/7/2015	$202.90 	578	
11/9/2015	$151.20 	521	
10/7/2014	$94.90 	521	
10/29/2015	$174.10 	500	
2/27/2015	$204.10 	521	
9/5/2014	$99.30 	500	
2/16/2014	$118.00 	555	
1/28/2015	$134.30 	532	
8/7/2014	$234.70 	555	
3/23/2015	$34.70 	521	
2/1/2014	$86.80 	578	
7/6/2014	$236.90 	521	
7/18/2014	$28.90 	521	
7/23/2014	$138.50 	578	
10/13/2015	$158.60 	555	
6/3/2014	$159.00 	500	
10/9/2014	$163.20 	521	
1/29/2014	$50.80 	555	
7/9/2014	$25.40 	555	
4/27/2014	$147.20 	500	
11/14/2014	$143.50 	555	
6/3/2015	$61.00 	578	
5/10/2014	$45.20 	555	
8/2/2015	$20.20 	500	
1/20/2015	$129.60 	532	
12/24/2014	$80.70 	555	
2/5/2015	$138.40 	578	
11/12/2015	$111.90 	521	
3/15/2015	$55.50 	578	
7/3/2014	$238.80 	532	
1/4/2014	$150.50 	578	
5/9/2015	$223.70 	532	
9/10/2015	$59.80 	532	
6/7/2015	$10.70 	578	
12/25/2014	$218.40 	578	
12/7/2015	$179.60 	521	
2/4/2015	$225.50 	500	
1/19/2014	$206.50 	532	
12/14/2014	$128.00 	521	
12/4/2014	$50.20 	578	
1/5/2014	$72.00 	500	
11/3/2015	$134.20 	521	
11/30/2014	$179.70 	532	
4/29/2014	$24.30 	500	
1/28/2015	$114.80 	500	
8/17/2015	$157.50 	532	
8/8/2014	$85.70 	521	
3/18/2015	$60.30 	532	
11/15/2014	$176.80 	532	
2/22/2015	$121.20 	555	
4/27/2014	$95.10 	532	
4/13/2014	$97.80 	532	
4/15/2014	$107.30 	578	
3/30/2014	$127.50 	578	
12/18/2015	$248.30 	521	
5/26/2014	$157.10 	532	
8/26/2014	$154.10 	521	
1/28/2015	$247.00 	578	
5/28/2015	$99.40 	521	
6/20/2014	$163.00 	532	
6/20/2015	$210.70 	578	
2/21/2014	$122.10 	578	
3/22/2015	$144.20 	500	
9/18/2015	$161.50 	532	
8/28/2015	$150.00 	521	
11/24/2015	$124.40 	555	
5/16/2014	$151.30 	500	
12/11/2015	$209.60 	500	
1/4/2014	$76.60 	532	
10/1/2015	$8.20 	532	
2/7/2015	$110.80 	532	
1/29/2014	$164.00 	578	
4/28/2015	$160.20 	532	
9/28/2014	$249.40 	532	
8/14/2014	$214.30 	521	
1/24/2015	$198.60 	578	
6/10/2014	$108.30 	521	
1/12/2014	$67.00 	521	
9/11/2015	$21.80 	521	
4/25/2014	$179.20 	532	
3/20/2014	$217.10 	578	
12/6/2014	$171.10 	500	
1/17/2015	$129.90 	500	
5/23/2014	$198.90 	578	
10/15/2014	$159.90 	555	
12/26/2015	$62.20 	521	
12/23/2014	$56.80 	555	
12/27/2014	$149.10 	578	
5/26/2014	$223.10 	521	
5/14/2014	$151.00 	578	
5/9/2015	$199.30 	521	
11/25/2014	$87.20 	532	
5/31/2015	$61.30 	532	
7/31/2014	$26.80 	532	
1/22/2014	$37.30 	500	
4/2/2014	$223.00 	521	
9/17/2014	$165.60 	521	
9/2/2014	$92.70 	555	
6/2/2015	$74.00 	532	
8/29/2015	$61.40 	532	
5/25/2014	$88.40 	578	
4/20/2014	$25.50 	500	
7/26/2015	$201.80 	532	
5/24/2015	$173.60 	521	
7/22/2014	$146.00 	500	
6/22/2015	$68.50 	555	
10/31/2015	$155.70 	500	
12/31/2015	$115.40 	578	
9/15/2014	$152.70 	521	
4/3/2014	$194.60 	521	
10/24/2014	$138.60 	521	
9/1/2014	$97.80 	500	
5/4/2014	$56.40 	578	
3/31/2014	$33.80 	521	
9/30/2014	$205.00 	500	
5/19/2014	$115.80 	555	
11/28/2014	$88.60 	532	
10/3/2015	$195.80 	578	
12/13/2015	$56.30 	555	
1/31/2015	$18.30 	500	
8/17/2014	$235.70 	500	
3/6/2015	$109.60 	555	
4/10/2014	$242.30 	532	
2/13/2015	$84.30 	578	
3/26/2015	$231.50 	555	
8/4/2014	$124.80 	555	
1/10/2014	$221.60 	521	
4/14/2015	$41.60 	521	
4/6/2014	$172.00 	521	
6/11/2014	$44.00 	500	
11/12/2014	$202.50 	578	
1/19/2015	$18.00 	555	
7/2/2014	$164.00 	555	
10/2/2014	$141.00 	578	
6/4/2014	$179.60 	521	
7/29/2015	$78.10 	578	
12/18/2015	$52.20 	500	
11/3/2015	$68.50 	555	
2/11/2014	$19.10 	500	
11/3/2015	$245.20 	500	
12/4/2014	$103.90 	555	
5/24/2015	$26.20 	555	
4/15/2014	$186.20 	578	
11/26/2015	$47.40 	532	
11/13/2015	$165.90 	532	
1/12/2014	$75.00 	532	
6/3/2014	$17.90 	578	
11/5/2014	$92.20 	532	
12/7/2015	$190.40 	521	
10/11/2015	$9.30 	521	
4/13/2015	$39.60 	500	
4/11/2015	$122.20 	521	
8/9/2014	$175.30 	578	
9/25/2014	$157.60 	500	
7/2/2015	$204.50 	532	
9/12/2014	$70.20 	578	
9/24/2014	$152.50 	578	
5/30/2015	$151.70 	555	
8/8/2014	$204.30 	521	
5/29/2015	$92.60 	500	
10/13/2014	$157.80 	532	
1/26/2014	$168.40 	555	
4/12/2014	$204.60 	555	
6/13/2015	$144.20 	578	
8/11/2015	$195.20 	521	
3/30/2014	$43.00 	578	
1/13/2014	$39.50 	521	
7/28/2014	$175.80 	532	
12/27/2015	$191.50 	532	
5/31/2014	$11.50 	521	
1/1/2015	$84.10 	521	
3/3/2014	$247.70 	578	
4/12/2014	$154.70 	532	
11/3/2014	$212.20 	532	
4/6/2015	$182.60 	521	
11/23/2015	$161.10 	500	
9/1/2014	$210.70 	500	
7/29/2015	$213.10 	500	
11/14/2015	$34.70 	555	
12/3/2015	$248.40 	521	
7/29/2014	$5.50 	521	
9/9/2014	$25.30 	555	
7/15/2015	$75.20 	578	
8/10/2014	$253.20 	532	
7/14/2015	$102.10 	578	
11/29/2014	$35.90 	532	
3/23/2015	$12.40 	555	
11/30/2015	$121.30 	555	
10/30/2015	$125.90 	521	
5/19/2015	$82.10 	532	
5/15/2014	$116.00 	578	
9/16/2014	$158.70 	521	
11/30/2014	$207.10 	532	
7/20/2014	$121.80 	555	
7/1/2015	$48.90 	555	
10/16/2015	$208.60 	555	
1/15/2014	$77.40 	555	
5/6/2014	$3.40 	555	
3/16/2014	$63.40 	532	
2/15/2015	$140.90 	578	
12/3/2014	$250.80 	532	
12/25/2015	$140.80 	532	
4/10/2015	$158.10 	555	
12/27/2015	$257.40 	555	
7/8/2014	$146.70 	532	
12/25/2015	$242.10 	555	
12/25/2015	$134.80 	532	
1/16/2015	$221.20 	532	
3/25/2015	$79.10 	500	
10/27/2014	$161.60 	555	
6/24/2015	$207.20 	578	
3/3/2014	$46.30 	555	
10/1/2015	$155.30 	500	
2/15/2015	$181.40 	500	
5/22/2015	$226.40 	521	
6/8/2014	$231.90 	500	
11/30/2014	$180.00 	532	
12/29/2014	$19.90 	532	
3/13/2015	$39.90 	500	
10/18/2015	$205.30 	532	
4/23/2014	$163.80 	500	
7/8/2014	$262.50 	532	
1/24/2014	$246.40 	578	
5/30/2015	$53.60 	521	
11/2/2014	$176.00 	578	
9/27/2015	$221.30 	521	
8/28/2014	$182.70 	578	
8/18/2014	$66.40 	555	
12/26/2014	$220.60 	532	
12/2/2014	$257.10 	578	
10/4/2014	$96.70 	555	
5/3/2014	$146.50 	555	
11/8/2014	$153.90 	532	
3/2/2014	$190.10 	532	
11/27/2015	$71.60 	500	
6/24/2014	$195.40 	555	
2/18/2014	$206.60 	532	
7/2/2015	$45.20 	578	
4/14/2015	$116.20 	532	
1/12/2014	$166.50 	521	
7/29/2014	$52.70 	555	
4/27/2015	$169.20 	555	
2/13/2015	$44.10 	500	
1/23/2015	$154.00 	521	
10/16/2015	$176.90 	555	
9/13/2015	$103.60 	532	
12/21/2015	$217.20 	521	
8/23/2014	$245.20 	532	
3/29/2015	$233.60 	500	
1/12/2014	$115.20 	500	
1/25/2015	$207.30 	555	
9/13/2014	$241.50 	578	
7/13/2015	$182.90 	521	
1/17/2015	$117.10 	532	
7/23/2015	$192.00 	555	
11/7/2014	$137.40 	500	
3/3/2014	$171.90 	578	
7/20/2015	$103.20 	532	
6/1/2014	$251.80 	521	
2/23/2014	$250.00 	555	
8/30/2015	$219.10 	555	
10/4/2014	$167.30 	521	
4/1/2015	$251.50 	500	
2/7/2015	$138.00 	555	
10/8/2014	$57.00 	521	
9/23/2015	$57.10 	578	
5/6/2015	$125.50 	578	
9/21/2015	$201.40 	578	
10/29/2014	$188.10 	555	
5/30/2014	$151.00 	521	
8/12/2015	$40.30 	500	
10/24/2014	$106.50 	555	
10/24/2015	$223.20 	500	
12/7/2014	$107.00 	521	
9/6/2014	$48.30 	578	
7/12/2015	$233.80 	532	
12/3/2014	$191.90 	578	
5/20/2014	$49.30 	521	
8/19/2015	$42.40 	532	
8/24/2015	$130.50 	555	
3/24/2014	$135.60 	555	
8/27/2014	$39.10 	500	
4/4/2015	$36.60 	532	
11/18/2014	$170.70 	578	
7/17/2014	$115.80 	532	
10/13/2015	$163.00 	532	
9/9/2014	$57.00 	578	
5/31/2015	$90.80 	500	
10/8/2014	$91.20 	578	
7/19/2014	$82.40 	500	
4/12/2014	$80.30 	578	
1/8/2014	$125.70 	532	
7/31/2015	$212.20 	555	
4/20/2015	$228.00 	500	
11/29/2015	$136.40 	578	
4/17/2015	$140.10 	521	
7/10/2015	$138.80 	521	
3/30/2014	$201.50 	578	
11/30/2014	$67.00 	578	
12/4/2014	$190.70 	555	
5/29/2014	$136.20 	555	
8/6/2015	$38.90 	500	
1/28/2015	$38.20 	500	
4/18/2014	$176.30 	532	
2/4/2014	$9.70 	578	
11/13/2014	$10.20 	555	
1/1/2015	$173.80 	500	
8/31/2014	$43.40 	521	
1/28/2014	$137.90 	500	
5/8/2015	$202.30 	521	
3/20/2014	$115.40 	521	
8/9/2015	$80.00 	532	
2/13/2015	$87.60 	521	
3/23/2014	$63.80 	500	
11/26/2014	$11.30 	500	
1/6/2015	$58.40 	521	
6/23/2014	$246.20 	555	
2/2/2015	$198.30 	578	
11/10/2014	$45.00 	555	
6/11/2014	$157.10 	578	
4/4/2015	$248.10 	555	
8/4/2015	$206.50 	555	
11/7/2015	$121.00 	555	
3/14/2014	$63.60 	555	
3/13/2015	$162.20 	532	
4/17/2015	$52.00 	578	
6/12/2015	$140.00 	532	
3/26/2014	$84.40 	578	
12/15/2014	$185.20 	532	
7/6/2014	$171.90 	500	
10/24/2014	$119.00 	521	
7/13/2014	$88.50 	555	
4/4/2015	$219.00 	500	
5/2/2014	$161.90 	521	
2/11/2014	$201.50 	555	
5/28/2014	$172.10 	578	
1/24/2014	$168.60 	555	
2/9/2014	$87.00 	532	
7/17/2014	$253.60 	578	
3/10/2015	$219.70 	555	
10/15/2014	$169.30 	500	
8/17/2015	$11.90 	532	
2/19/2015	$23.00 	555	
1/7/2015	$200.10 	555	
12/16/2014	$213.40 	521	
3/15/2014	$129.40 	555	
5/2/2015	$192.20 	555	
2/19/2014	$185.60 	532	
1/4/2014	$146.00 	500	
5/9/2015	$186.30 	521	
11/26/2015	$15.30 	578	
8/21/2015	$209.20 	532	
3/31/2014	$189.00 	500	
9/9/2015	$228.90 	521	
10/15/2014	$37.00 	578	
12/24/2014	$138.40 	500	
2/5/2015	$55.10 	500	
3/15/2015	$34.20 	521	
1/31/2015	$215.40 	532	
4/12/2014	$225.30 	578	
7/30/2014	$21.30 	532	
9/23/2014	$37.60 	578	
3/6/2015	$144.40 	578	
12/21/2015	$139.60 	555	
8/25/2015	$140.70 	500	
8/7/2014	$192.40 	500	
11/5/2015	$97.40 	555	
11/16/2014	$126.10 	532	
1/8/2015	$18.20 	532	
1/3/2015	$186.90 	532	
1/20/2015	$19.40 	532	
9/23/2014	$209.80 	532	
12/20/2015	$215.80 	555	
9/6/2015	$46.60 	555	
11/19/2014	$6.30 	578	
